,MatchNo,MatchID,Year,Venue,Innings,VenueAvg,TeamBatting,TeamBowling,TeamBattingAvg,Batters,Bowlers,Batter1SR,Batter2SR,Batter3SR,Bowler1E,Bowler2E,Bowler3E,RunsScored,Wickets
813,406,419127,2009/10,Punjab Cricket Assoc,2,0.5494949494949495,Kolkata Knight Riders,Kings XI Punjab,0.461788617886179,"['RS Bopara', 'MS Bisla', 'Yuvraj Singh', 'KC Sangakkara']","['SE Bond', 'AB Dinda', 'CH Gayle', 'AB Agarkar']",0.7205115995994028,0.4786253014819052,0.3771082364499753,0.49652867172129983,0.2722547108512021,0.3710581306990881,42,2
814,407,419125,2009/10,"Brabourne Stadium, M",1,0.7938205585264406,Chennai Super Kings,Mumbai Indians,0.5460338387167654,"['PA Patel', 'ML Hayden', 'SK Raina', 'S Badrinath']","['R McLaren', 'Z Khan', 'Harbhajan Singh', 'DJ Bravo']",0.734056213439863,0.556404315508991,0.47326046387629966,0.49652867172129983,0.2075284794452701,0.2996621048246493,51,2
815,407,419125,2009/10,"Brabourne Stadium, M",2,0.7938205585264406,Mumbai Indians,Chennai Super Kings,0.5304878048780486,"['S Dhawan', 'SR Tendulkar']","['JA Morkel', 'L Balaji', 'Joginder Sharma']",0.7676782712244327,0.556404315508991,0.33386836510818124,0.4999679126290058,0.43759602012908605,0.3945734429450247,63,0
816,408,419124,2009/10,Punjab Cricket Assoc,1,0.5494949494949495,Kings XI Punjab,Rajasthan Royals,0.5734358430540829,"['MJ Lumb', 'NV Ojha', 'FY Fazal']","['IK Pathan', 'S Sreesanth', 'SJ Srivastava']",0.7205115995994028,0.43701873932048574,0.33386836510818124,0.36118063645486104,0.43759602012908605,0.3945734429450247,53,1
817,408,419124,2009/10,Punjab Cricket Assoc,2,0.5494949494949495,Rajasthan Royals,Kings XI Punjab,0.54576596327761,"['RS Bopara', 'KC Sangakkara', 'MS Bisla']","['MM Patel', 'SW Tait', 'SK Warne']",0.7205115995994028,0.556404315508991,0.2856942496493688,0.37235919848272453,0.43759602012908605,0.3945734429450247,76,1
818,409,419122,2009/10,Brabourne Stadium,1,0.721212121212121,Mumbai Indians,Kolkata Knight Riders,0.5304878048780486,"['CH Gayle', 'SC Ganguly']","['SL Malinga', 'Z Khan', 'R McLaren', 'DJ Bravo']",0.8380133931375874,0.556404315508991,0.33386836510818124,0.2900837272882612,0.2075284794452701,0.3945734429450247,41,0
819,409,419122,2009/10,Brabourne Stadium,2,0.721212121212121,Kolkata Knight Riders,Mumbai Indians,0.461788617886179,"['S Dhawan', 'SR Tendulkar']","['SE Bond', 'I Sharma', 'CH Gayle']",0.7676782712244327,0.556404315508991,0.33386836510818124,0.49652867172129983,0.2645542881284326,0.3710581306990881,57,0
820,410,419120,2009/10,Barabati Stadium,1,0.4069264069264069,Deccan Chargers,Delhi Daredevils,0.3327079424640398,"['MD Mishra', 'AC Gilchrist', 'HH Gibbs', 'A Symonds']","['A Mishra', 'DP Nannes', 'Y Nagar', 'S Ladda']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.4017308658192637,0.43759602012908605,0.3945734429450247,47,2
821,410,419120,2009/10,Barabati Stadium,2,0.4069264069264069,Delhi Daredevils,Deccan Chargers,0.566427546628407,"['DA Warner', 'V Sehwag', 'AB de Villiers']","['WPUJC Vaas', 'RP Singh', 'PP Ojha', 'RG Sharma']",0.8432350573982295,0.7747933980927617,0.45663082437275987,0.49652867172129983,0.25953878406708597,0.3945734429450247,48,1
822,411,419118,2009/10,Sardar Patel Stadium,1,0.5437710437710439,Rajasthan Royals,Kolkata Knight Riders,0.54576596327761,"['MJ Lumb', 'FY Fazal', 'NV Ojha', 'AA Jhunjhunwala']","['AB Dinda', 'I Sharma', 'SE Bond', 'AD Mathews']",0.7205115995994028,0.556404315508991,0.2599243250176361,0.37937384898710874,0.2645542881284326,0.3945734429450247,56,2
823,411,419118,2009/10,Sardar Patel Stadium,2,0.5437710437710439,Kolkata Knight Riders,Rajasthan Royals,0.461788617886179,"['MK Tiwary', 'BJ Hodge', 'CA Pujara']","['YK Pathan', 'SW Tait', 'MM Patel', 'SK Trivedi']",0.7292502004811549,0.556404315508991,0.33386836510818124,0.3233845784290175,0.43759602012908605,0.29590043702460345,38,1
824,412,419117,2009/10,Barabati Stadium,1,0.4069264069264069,Deccan Chargers,Kings XI Punjab,0.3327079424640398,"['AC Gilchrist', 'VVS Laxman', 'HH Gibbs', 'A Symonds']","['IK Pathan', 'S Sreesanth', 'SJ Srivastava', 'PP Chawla']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.36118063645486104,0.43759602012908605,0.3945734429450247,56,2
825,412,419117,2009/10,Barabati Stadium,2,0.4069264069264069,Kings XI Punjab,Deccan Chargers,0.5734358430540829,"['RS Bopara', 'MS Bisla', 'KC Sangakkara', 'Yuvraj Singh', 'DPMD Jayawardene']","['WPUJC Vaas', 'RP Singh', 'A Symonds']",0.7205115995994028,0.4786253014819052,0.33386836510818124,0.49652867172129983,0.25953878406708597,0.3945734429450247,27,3
826,413,419114,2009/10,Feroz Shah Kotla,1,0.5333333333333337,Delhi Daredevils,Mumbai Indians,0.566427546628407,"['ST Jayasuriya', 'SR Tendulkar', 'AP Tare']","['DP Nannes', 'MF Maharoof', 'PJ Sangwan', 'S Ladda']",0.7205115995994028,0.556404315508991,0.28700633102200784,0.49652867172129983,0.43759602012908605,0.39826450986839457,67,1
827,413,419114,2009/10,Feroz Shah Kotla,2,0.5333333333333337,Mumbai Indians,Delhi Daredevils,0.5304878048780486,"['TM Dilshan', 'V Sehwag', 'AB de Villiers']","['Z Khan', 'SL Malinga', 'DJ Bravo', 'KA Pollard']",0.7205115995994028,0.7747933980927617,0.45663082437275987,0.3335112015958888,0.1462390225276825,0.3363811858689715,56,1
828,414,419112,2009/10,M Chinnaswamy Stadiu,1,0.450660450660451,Royal Challengers Bangalore,Kings XI Punjab,0.5596205962059622,"['RS Bopara', 'MS Bisla']","['P Kumar', 'DW Steyn', 'JH Kallis']",0.7205115995994028,0.4786253014819052,0.33386836510818124,0.33078512257656395,0.1364016736401673,0.3945734429450247,50,0
829,414,419112,2009/10,M Chinnaswamy Stadiu,2,0.450660450660451,Kings XI Punjab,Royal Challengers Bangalore,0.5734358430540829,"['MK Pandey', 'JH Kallis']","['IK Pathan', 'S Sreesanth', 'YA Abdulla']",0.7724587396849213,0.556404315508991,0.33386836510818124,0.36118063645486104,0.43759602012908605,0.3945734429450247,61,0
830,415,419109,2009/10,Eden Gardens,1,0.5158074248983342,Kolkata Knight Riders,Royal Challengers Bangalore,0.461788617886179,"['JH Kallis', 'SP Goswami', 'MK Pandey', 'V Kohli']","['CK Langeveldt', 'I Sharma', 'AD Mathews', 'M Kartik']",0.7205115995994028,0.3985056039850561,0.374219562955255,0.49652867172129983,0.2645542881284326,0.42801379169513754,24,3
831,415,419109,2009/10,Eden Gardens,2,0.5158074248983342,Royal Challengers Bangalore,Kolkata Knight Riders,0.5596205962059622,"['BJ Hodge', 'MK Tiwary']","['P Kumar', 'JH Kallis', 'DW Steyn', 'A Kumble']",0.7205115995994028,0.5673636801563956,0.33386836510818124,0.33078512257656395,0.43759602012908605,0.2249799697320395,61,0
832,416,419108,2009/10,Punjab Cricket Assoc,1,0.5494949494949495,Kings XI Punjab,Delhi Daredevils,0.5734358430540829,"['RS Bopara', 'MS Bisla', 'KC Sangakkara', 'Yuvraj Singh']","['DP Nannes', 'MF Maharoof', 'PJ Sangwan']",0.7205115995994028,0.4786253014819052,0.33386836510818124,0.49652867172129983,0.43759602012908605,0.39826450986839457,44,3
833,416,419108,2009/10,Punjab Cricket Assoc,2,0.5494949494949495,Delhi Daredevils,Kings XI Punjab,0.566427546628407,"['G Gambhir', 'V Sehwag', 'TM Dilshan', 'AB de Villiers']","['IK Pathan', 'S Sreesanth']",0.7589525916183415,0.7747933980927617,0.33386836510818124,0.36118063645486104,0.43759602012908605,0.3945734429450247,39,2
834,417,419106,2009/10,Dr DY Patil Sports A,1,0.3565062388591802,Deccan Chargers,Kolkata Knight Riders,0.3327079424640398,"['MK Tiwary', 'SC Ganguly', 'CA Pujara', 'BJ Hodge', 'OA Shah', 'AD Mathews']","['WPUJC Vaas', 'RP Singh', 'Jaskaran Singh']",0.7292502004811549,0.556404315508991,0.33386836510818124,0.49652867172129983,0.25953878406708597,0.3945734429450247,38,4
835,417,419106,2009/10,Dr DY Patil Sports A,2,0.3565062388591802,Kolkata Knight Riders,Deccan Chargers,0.461788617886179,"['AC Gilchrist', 'VVS Laxman']","['CK Langeveldt', 'I Sharma', 'LR Shukla', 'M Kartik']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.2645542881284326,0.3945734429450247,62,1
836,418,392238,2009,New Wanderers Stadiu,1,0.33838383838383845,Royal Challengers Bangalore,Chennai Super Kings,0.5596205962059622,"['PA Patel', 'ML Hayden']","['P Kumar', 'JH Kallis', 'R Vinay Kumar', 'A Kumble']",0.734056213439863,0.556404315508991,0.33386836510818124,0.33078512257656395,0.43759602012908605,0.3147409834339925,52,0
837,418,392238,2009,New Wanderers Stadiu,2,0.33838383838383845,Chennai Super Kings,Royal Challengers Bangalore,0.5460338387167654,"['JH Kallis', 'MK Pandey', 'RE van der Merwe', 'R Dravid']","['JA Morkel', 'MS Gony', 'SB Jakati']",0.7205115995994028,0.6215529197639165,0.33386836510818124,0.4999679126290058,0.49306930693069306,0.4274538067036421,59,2
838,419,392236,2009,SuperSport Park,1,0.4747474747474749,Royal Challengers Bangalore,Deccan Chargers,0.5596205962059622,"['JH Kallis', 'MK Pandey', 'RE van der Merwe']","['RJ Harris', 'RP Singh', 'A Symonds']",0.7205115995994028,0.6215529197639165,0.33386836510818124,0.49652867172129983,0.25953878406708597,0.3945734429450247,33,1
839,419,392236,2009,SuperSport Park,2,0.4747474747474749,Deccan Chargers,Royal Challengers Bangalore,0.3327079424640398,"['AC Gilchrist', 'HH Gibbs']","['A Kumble', 'JH Kallis', 'P Kumar', 'RE van der Merwe']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.43759602012908605,0.2628630170289278,64,0
840,420,392234,2009,Kingsmead,1,0.5023569023569026,Chennai Super Kings,Kings XI Punjab,0.5460338387167654,"['GJ Bailey', 'PA Patel', 'SK Raina']","['B Lee', 'IK Pathan', 'RR Powar', 'S Sreesanth']",0.7145393218533641,0.5733910579056898,0.47326046387629966,0.49652867172129983,0.24657852006495018,0.3945734429450247,50,1
841,420,392234,2009,Kingsmead,2,0.5023569023569026,Kings XI Punjab,Chennai Super Kings,0.5734358430540829,"['S Sohal', 'SM Katich', 'LA Pomersbach']","['MS Gony', 'T Thushara', 'M Muralitharan', 'R Ashwin']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.5358350199660851,0.43759602012908605,0.3945734429450247,29,1
842,421,392232,2009,New Wanderers Stadiu,1,0.33838383838383845,Royal Challengers Bangalore,Delhi Daredevils,0.5596205962059622,"['G Gambhir', 'V Sehwag', 'M Manhas', 'AB de Villiers']","['P Kumar', 'JH Kallis', 'B Akhil']",0.7589525916183415,0.7747933980927617,0.33386836510818124,0.33078512257656395,0.43759602012908605,0.3945734429450247,37,3
843,421,392232,2009,New Wanderers Stadiu,2,0.33838383838383845,Delhi Daredevils,Royal Challengers Bangalore,0.566427546628407,"['RV Uthappa', 'JH Kallis', 'R Dravid']","['A Nehra', 'AM Salvi', 'MF Maharoof']",0.8061421660659716,0.556404315508991,0.33386836510818124,0.4077553233582954,0.43759602012908605,0.3945734429450247,27,1
844,422,392230,2009,OUTsurance Oval,1,0.0,Delhi Daredevils,Rajasthan Royals,0.566427546628407,"['G Gambhir', 'V Sehwag', 'AB de Villiers', 'TM Dilshan']","['MM Patel', 'A Singh', 'SK Trivedi']",0.7589525916183415,0.7747933980927617,0.45663082437275987,0.37235919848272453,0.43759602012908605,0.3945734429450247,35,2
845,422,392230,2009,OUTsurance Oval,2,0.0,Rajasthan Royals,Delhi Daredevils,0.54576596327761,"['RJ Quiney', 'GC Smith', 'NV Ojha', 'J Botha']","['A Nehra', 'DP Nannes', 'AM Salvi', 'MF Maharoof']",0.7205115995994028,0.556404315508991,0.2599243250176361,0.4077553233582954,0.43759602012908605,0.3945734429450247,24,2
846,423,392227,2009,St George's Park,1,0.45598845598845594,Chennai Super Kings,Mumbai Indians,0.5460338387167654,"['ST Jayasuriya', 'DJ Bravo', 'JP Duminy']","['JA Morkel', 'S Tyagi']",0.7205115995994028,0.5893638017557071,0.31251612903225795,0.4999679126290058,0.43759602012908605,0.3945734429450247,49,2
847,423,392227,2009,St George's Park,2,0.45598845598845594,Mumbai Indians,Chennai Super Kings,0.5304878048780486,"['PA Patel', 'SK Raina', 'ML Hayden', 'S Badrinath']","['SL Malinga', 'DS Kulkarni', 'DJ Bravo']",0.734056213439863,0.781458369996402,0.33386836510818124,0.2900837272882612,0.32141336739037896,0.3363811858689715,35,2
848,424,392226,2009,OUTsurance Oval,1,0.0,Delhi Daredevils,Kings XI Punjab,0.566427546628407,"['G Gambhir', 'V Sehwag', 'TM Dilshan', 'AB de Villiers']","['B Lee', 'IK Pathan', 'PP Chawla', 'S Sreesanth']",0.7589525916183415,0.7747933980927617,0.33386836510818124,0.49652867172129983,0.24657852006495018,0.3423797032657423,38,2
849,424,392226,2009,OUTsurance Oval,2,0.0,Kings XI Punjab,Delhi Daredevils,0.5734358430540829,"['S Sohal', 'SM Katich', 'LA Pomersbach', 'Yuvraj Singh', 'KC Sangakkara']","['A Nehra', 'PJ Sangwan', 'MF Maharoof']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.4077553233582954,0.44415127528583986,0.3945734429450247,37,3
850,425,392224,2009,Kingsmead,1,0.5023569023569026,Royal Challengers Bangalore,Chennai Super Kings,0.5596205962059622,"['M Vijay', 'ML Hayden', 'SK Raina', 'MS Dhoni']","['A Kumble', 'R Vinay Kumar', 'P Kumar', 'JH Kallis']",0.7025193798449612,0.556404315508991,0.47326046387629966,0.49652867172129983,0.295815295815296,0.2628630170289278,52,2
851,425,392224,2009,Kingsmead,2,0.5023569023569026,Chennai Super Kings,Royal Challengers Bangalore,0.5460338387167654,"['RV Uthappa', 'JH Kallis', 'R Dravid', 'LRPL Taylor', 'V Kohli']","['JA Morkel', 'S Tyagi', 'L Balaji']",0.8061421660659716,0.556404315508991,0.33386836510818124,0.4999679126290058,0.43759602012908605,0.3945734429450247,33,3
852,426,392222,2009,SuperSport Park,1,0.4747474747474749,Kings XI Punjab,Mumbai Indians,0.5734358430540829,"['S Sohal', 'SM Katich', 'IK Pathan', 'KC Sangakkara', 'Yuvraj Singh']","['SL Malinga', 'DS Kulkarni', 'DJ Bravo']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.2900837272882612,0.32141336739037896,0.3363811858689715,51,3
853,426,392222,2009,SuperSport Park,2,0.4747474747474749,Mumbai Indians,Kings XI Punjab,0.5304878048780486,"['ST Jayasuriya', 'DJ Bravo', 'AM Rahane', 'SR Tendulkar']","['B Lee', 'IK Pathan', 'S Sreesanth', 'PP Chawla']",0.7205115995994028,0.5893638017557071,0.32979788224138235,0.49652867172129983,0.24657852006495018,0.3945734429450247,42,2
854,427,392220,2009,De Beers Diamond Ova,1,0.26262626262626276,Deccan Chargers,Rajasthan Royals,0.3327079424640398,"['TL Suman', 'AC Gilchrist', 'RG Sharma']","['M Morkel', 'MM Patel', 'YK Pathan', 'SK Trivedi']",0.7205115995994028,0.556404315508991,0.3731815306767869,0.36315297754299364,0.2623548922056387,0.2569820712743932,42,2
855,427,392220,2009,De Beers Diamond Ova,2,0.26262626262626276,Rajasthan Royals,Deccan Chargers,0.54576596327761,"['GC Smith', 'SA Asnodkar', 'LA Carseldine', 'NV Ojha']","['RP Singh', 'WPUJC Vaas', 'A Symonds']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.37036380694256227,0.43759602012908605,0.3945734429450247,30,2
856,428,392218,2009,St George's Park,1,0.45598845598845594,Royal Challengers Bangalore,Mumbai Indians,0.5596205962059622,"['ST Jayasuriya', 'SR Tendulkar', 'AM Rahane']","['JH Kallis', 'R Vinay Kumar', 'A Mithun']",0.7205115995994028,0.556404315508991,0.32979788224138235,0.49652867172129983,0.295815295815296,0.3945734429450247,46,1
857,428,392218,2009,St George's Park,2,0.45598845598845594,Mumbai Indians,Royal Challengers Bangalore,0.5304878048780486,"['JH Kallis', 'V Kohli', 'RV Uthappa', 'LRPL Taylor']","['DS Kulkarni', 'SL Malinga', 'DJ Bravo']",0.7205115995994028,0.5947472901579993,0.40038397931834174,0.41420588048517176,0.1462390225276825,0.3363811858689715,39,2
858,429,392217,2009,De Beers Diamond Ova,1,0.26262626262626276,Chennai Super Kings,Rajasthan Royals,0.5460338387167654,"['GC Smith', 'NV Ojha', 'SA Asnodkar']","['JA Morkel', 'S Tyagi', 'L Balaji', 'JDP Oram']",0.7205115995994028,0.43701873932048574,0.33386836510818124,0.4999679126290058,0.43759602012908605,0.3945734429450247,34,1
859,429,392217,2009,De Beers Diamond Ova,2,0.26262626262626276,Rajasthan Royals,Chennai Super Kings,0.54576596327761,"['M Vijay', 'ML Hayden', 'SK Raina']","['YK Pathan', 'A Singh', 'SK Trivedi', 'SM Harwood']",0.7025193798449612,0.556404315508991,0.47326046387629966,0.3233845784290175,0.43759602012908605,0.3945734429450247,37,2
860,430,392214,2009,SuperSport Park,1,0.4747474747474749,Chennai Super Kings,Kings XI Punjab,0.5460338387167654,"['S Badrinath', 'SK Raina', 'ML Hayden']","['IK Pathan', 'S Sreesanth', 'YA Abdulla', 'VRV Singh']",0.7205115995994028,0.781458369996402,0.33386836510818124,0.36118063645486104,0.43759602012908605,0.3945734429450247,57,1
861,430,392214,2009,SuperSport Park,2,0.4747474747474749,Kings XI Punjab,Chennai Super Kings,0.5734358430540829,"['S Sohal', 'K Goel', 'SM Katich']","['JA Morkel', 'S Tyagi', 'MS Gony', 'M Muralitharan']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.4999679126290058,0.43759602012908605,0.4258087814860513,53,1
862,431,392212,2009,SuperSport Park,1,0.4747474747474749,Deccan Chargers,Mumbai Indians,0.3327079424640398,"['AC Gilchrist', 'HH Gibbs', 'TL Suman', 'RG Sharma']","['SL Malinga', 'DS Kulkarni', 'Harbhajan Singh', 'DJ Bravo']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.2900837272882612,0.32141336739037896,0.2996621048246493,37,2
863,431,392212,2009,SuperSport Park,2,0.4747474747474749,Mumbai Indians,Deccan Chargers,0.5304878048780486,"['ST Jayasuriya', 'SR Tendulkar', 'JP Duminy', 'PR Shah']","['RJ Harris', 'RP Singh', 'Harmeet Singh', 'DR Smith']",0.7205115995994028,0.556404315508991,0.31251612903225795,0.49652867172129983,0.25953878406708597,0.3945734429450247,41,2
864,432,392210,2009,Kingsmead,1,0.5023569023569026,Kings XI Punjab,Rajasthan Royals,0.5734358430540829,"['NV Ojha', 'GC Smith']","['RR Powar', 'IK Pathan', 'S Sreesanth', 'YA Abdulla']",0.6253178602801794,0.556404315508991,0.33386836510818124,0.49652867172129983,0.24657852006495018,0.3945734429450247,57,0
865,432,392210,2009,Kingsmead,2,0.5023569023569026,Rajasthan Royals,Kings XI Punjab,0.54576596327761,"['S Sohal', 'K Goel', 'KC Sangakkara', 'SM Katich', 'DPMD Jayawardene']","['A Singh', 'SM Harwood', 'YK Pathan', 'SK Trivedi']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.43759602012908605,0.2569820712743932,29,4
866,433,392208,2009,New Wanderers Stadiu,1,0.33838383838383845,Royal Challengers Bangalore,Mumbai Indians,0.5596205962059622,"['ST Jayasuriya', 'SR Tendulkar', 'AM Rahane', 'JP Duminy', 'DJ Bravo']","['P Kumar', 'JH Kallis', 'D du Preez']",0.7205115995994028,0.556404315508991,0.32979788224138235,0.33078512257656395,0.43759602012908605,0.3945734429450247,25,3
867,433,392208,2009,New Wanderers Stadiu,2,0.33838383838383845,Mumbai Indians,Royal Challengers Bangalore,0.5304878048780486,"['JH Kallis', 'W Jaffer', 'RV Uthappa']","['Z Khan', 'DJ Bravo', 'SL Malinga', 'AM Nayar']",0.7205115995994028,0.556404315508991,0.40038397931834174,0.3335112015958888,0.33424782807498876,0.2305190848731099,51,1
868,434,392205,2009,St George's Park,1,0.45598845598845594,Deccan Chargers,Rajasthan Royals,0.3327079424640398,"['HH Gibbs', 'AC Gilchrist', 'AA Bilakhia']","['YK Pathan', 'MM Patel', 'RA Jadeja', 'SM Harwood']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.3233845784290175,0.2623548922056387,0.3998198806709443,39,2
869,434,392205,2009,St George's Park,2,0.45598845598845594,Rajasthan Royals,Deccan Chargers,0.54576596327761,"['GC Smith', 'SA Asnodkar', 'LA Carseldine', 'NV Ojha', 'RA Jadeja']","['FH Edwards', 'RP Singh', 'DR Smith']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.25953878406708597,0.6290734775968182,30,3
870,435,392203,2009,Buffalo Park,1,0.24242424242424243,Kolkata Knight Riders,Mumbai Indians,0.461788617886179,"['ST Jayasuriya', 'SR Tendulkar', 'Harbhajan Singh', 'AM Nayar']","['I Sharma', 'AB Dinda', 'LR Shukla', 'M Kartik']",0.7205115995994028,0.556404315508991,0.38470728793309433,0.37391761023464903,0.2722547108512021,0.3945734429450247,40,2
871,435,392203,2009,Buffalo Park,2,0.24242424242424243,Mumbai Indians,Kolkata Knight Riders,0.5304878048780486,"['CH Gayle', 'SC Ganguly', 'BJ Hodge', 'MN van Wyk']","['Z Khan', 'GR Napier', 'Harbhajan Singh', 'SL Malinga']",0.8380133931375874,0.556404315508991,0.33386836510818124,0.3335112015958888,0.43759602012908605,0.2996621048246493,26,2
872,436,392202,2009,SuperSport Park,1,0.4747474747474749,Chennai Super Kings,Rajasthan Royals,0.5460338387167654,"['PA Patel', 'ML Hayden', 'SK Raina', 'S Badrinath']","['AD Mascarenhas', 'YK Pathan']",0.734056213439863,0.556404315508991,0.47326046387629966,0.49652867172129983,0.1932367149758455,0.3945734429450247,40,2
873,436,392202,2009,SuperSport Park,2,0.4747474747474749,Rajasthan Royals,Chennai Super Kings,0.54576596327761,"['RJ Quiney', 'GC Smith', 'SA Asnodkar', 'RA Jadeja']","['S Tyagi', 'JA Morkel', 'JDP Oram']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.44244984160506884,0.3945734429450247,38,2
874,437,392200,2009,Kingsmead,1,0.5023569023569026,Kings XI Punjab,Mumbai Indians,0.5734358430540829,"['RS Bopara', 'K Goel', 'KC Sangakkara', 'Yuvraj Singh']","['Z Khan', 'SL Malinga', 'Harbhajan Singh', 'DJ Bravo']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.3335112015958888,0.1462390225276825,0.2996621048246493,26,2
875,437,392200,2009,Kingsmead,2,0.5023569023569026,Mumbai Indians,Kings XI Punjab,0.5304878048780486,"['ST Jayasuriya', 'S Dhawan', 'SR Tendulkar', 'JP Duminy', 'DJ Bravo']","['IK Pathan', 'VS Malik', 'RR Powar', 'YA Abdulla']",0.7205115995994028,0.6155575782037688,0.33386836510818124,0.36118063645486104,0.43759602012908605,0.3945734429450247,23,3
876,438,392198,2009,SuperSport Park,1,0.4747474747474749,Delhi Daredevils,Rajasthan Royals,0.566427546628407,"['G Gambhir', 'V Sehwag', 'AB de Villiers', 'TM Dilshan']","['AD Mascarenhas', 'Kamran Khan', 'MM Patel']",0.7589525916183415,0.7747933980927617,0.45663082437275987,0.49652867172129983,0.43759602012908605,0.29590043702460345,42,3
877,438,392198,2009,SuperSport Park,2,0.4747474747474749,Rajasthan Royals,Delhi Daredevils,0.54576596327761,"['RJ Quiney', 'GC Smith', 'SA Asnodkar', 'PC Valthaty']","['DP Nannes', 'A Nehra', 'PJ Sangwan']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.31230965713724346,0.39826450986839457,33,2
878,439,392196,2009,Kingsmead,1,0.5023569023569026,Chennai Super Kings,Deccan Chargers,0.5460338387167654,"['PA Patel', 'SK Raina', 'ML Hayden']","['FH Edwards', 'RP Singh', 'DR Smith', 'Y Venugopal Rao']",0.734056213439863,0.781458369996402,0.33386836510818124,0.49652867172129983,0.25953878406708597,0.6290734775968182,62,1
879,439,392196,2009,Kingsmead,2,0.5023569023569026,Deccan Chargers,Chennai Super Kings,0.3327079424640398,"['AC Gilchrist', 'HH Gibbs', 'VVS Laxman']","['L Balaji', 'MS Gony', 'JA Morkel', 'M Muralitharan', 'SK Raina']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.49306930693069306,0.3973064837609086,69,1
880,440,392195,2009,Newlands,1,0.2655122655122655,Kings XI Punjab,Rajasthan Royals,0.5734358430540829,"['RS Bopara', 'KC Sangakkara', 'Yuvraj Singh']","['Kamran Khan', 'AD Mascarenhas', 'MM Patel', 'YK Pathan']",0.7205115995994028,0.556404315508991,0.3771082364499753,0.49652867172129983,0.43759602012908605,0.29590043702460345,38,2
881,440,392195,2009,Newlands,2,0.2655122655122655,Rajasthan Royals,Kings XI Punjab,0.54576596327761,"['SA Asnodkar', 'GC Smith', 'RJ Quiney', 'YK Pathan', 'AD Mascarenhas', 'RA Jadeja']","['RR Powar', 'IK Pathan', 'YA Abdulla', 'VRV Singh']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.49652867172129983,0.24657852006495018,0.3945734429450247,32,4
882,441,392191,2009,Kingsmead,1,0.5023569023569026,Royal Challengers Bangalore,Kings XI Punjab,0.5596205962059622,"['JD Ryder', 'RV Uthappa', 'JH Kallis', 'KP Pietersen', 'R Dravid']","['RR Bose', 'IK Pathan', 'YA Abdulla']",0.7205115995994028,0.6637964044222895,0.33386836510818124,0.49652867172129983,0.24657852006495018,0.3945734429450247,49,3
883,441,392191,2009,Kingsmead,2,0.5023569023569026,Kings XI Punjab,Royal Challengers Bangalore,0.5734358430540829,"['RS Bopara', 'K Goel']","['P Kumar', 'Pankaj Singh', 'JH Kallis', 'R Vinay Kumar']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.33078512257656395,0.43759602012908605,0.3945734429450247,44,0
884,442,392189,2009,Kingsmead,1,0.5023569023569026,Chennai Super Kings,Delhi Daredevils,0.5460338387167654,"['G Gambhir', 'AB de Villiers', 'V Sehwag', 'TM Dilshan']","['L Balaji', 'MS Gony', 'JA Morkel', 'A Flintoff']",0.7589525916183415,0.7546091595460918,0.46913236929922136,0.49652867172129983,0.49306930693069306,0.3973064837609086,59,2
885,442,392189,2009,Kingsmead,2,0.5023569023569026,Delhi Daredevils,Chennai Super Kings,0.566427546628407,"['PA Patel', 'ML Hayden', 'SK Raina']","['DP Nannes', 'A Nehra', 'AM Salvi', 'PJ Sangwan']",0.734056213439863,0.556404315508991,0.47326046387629966,0.49652867172129983,0.31230965713724346,0.3945734429450247,61,1
886,443,392186,2009,Kingsmead,1,0.5023569023569026,Kings XI Punjab,Kolkata Knight Riders,0.5734358430540829,"['RS Bopara', 'K Goel', 'IK Pathan']","['I Sharma', 'AB Dinda', 'MC Henriques']",0.7205115995994028,0.556404315508991,0.33386836510818124,0.37391761023464903,0.2722547108512021,0.37757514353259025,46,1
887,443,392186,2009,Kingsmead,2,0.5023569023569026,Kolkata Knight Riders,Kings XI Punjab,0.461788617886179,"['BB McCullum', 'CH Gayle', 'BJ Hodge']","['IK Pathan', 'YA Abdulla', 'VS Malik']",0.7943006878480182,0.7037671507653862,0.33386836510818124,0.36118063645486104,0.43759602012908605,0.3945734429450247,60,1
