,MatchNo,MatchID,Year,Venue,Innings,VenueAvg,TeamBatting,TeamBowling,TeamBattingAvg,Batters,Bowlers,Batter1SR,Batter2SR,Batter3SR,Bowler1E,Bowler2E,Bowler3E,RunsScored,Wickets
735,367,501239,2011,Rajiv Gandhi Interna,2,44.06122448979592,Kolkata Knight Riders,Deccan Chargers,44.40952380952381,"['S Sohal', 'S Dhawan', 'KC Sangakkara', 'CL White']","['B Lee', 'L Balaji', 'Iqbal Abdulla']",123.92799513109729,132.04066265060243,123.92799513109729,8.20377313587133,8.20377313587133,6.2785714285714285,41,2
736,368,501237,2011,Wankhede Stadium,1,45.60958904109589,Mumbai Indians,Kings XI Punjab,45.214285714285715,"['DJ Jacobs', 'SR Tendulkar', 'AT Rayudu']","['BA Bhatt', 'P Kumar', 'Bipul Sharma']",123.92799513109729,123.92799513109729,128.13333333333335,8.20377313587133,6.624847746650426,6.16,35,1
737,368,501237,2011,Wankhede Stadium,2,45.60958904109589,Kings XI Punjab,Mumbai Indians,45.71739130434783,"['PC Valthaty', 'AC Gilchrist', 'SE Marsh']","['Harbhajan Singh', 'SL Malinga', 'AN Ahmed', 'MM Patel']",123.92799513109729,123.92799513109729,132.40371845949534,7.065989847715736,6.237113402061857,7.846153846153847,24,1
738,369,501236,2011,MA Chidambaram Stadi,1,47.11458333333333,Chennai Super Kings,Deccan Chargers,45.3963963963964,"['M Vijay', 'MEK Hussey', 'SK Raina']","['JP Duminy', 'DT Christian', 'I Sharma', 'PP Ojha']",120.83333333333333,115.67635903919088,154.79338842975207,7.481927710843373,7.917525773195877,7.03574144486692,34,1
739,369,501236,2011,MA Chidambaram Stadi,2,47.11458333333333,Deccan Chargers,Chennai Super Kings,42.8974358974359,"['S Sohal', 'S Dhawan']","['JA Morkel', 'DE Bollinger', 'R Ashwin', 'S Randiv']",123.92799513109729,132.04066265060243,123.92799513109729,8.236536430834214,8.20377313587133,6.529898804047838,64,0
740,370,501234,2011,Eden Gardens,1,46.26623376623377,Kolkata Knight Riders,Kings XI Punjab,44.40952380952381,"['AC Gilchrist', 'PC Valthaty', 'SE Marsh']","['B Lee', 'L Balaji', 'Iqbal Abdulla', 'YK Pathan']",123.92799513109729,123.92799513109729,132.40371845949534,8.20377313587133,8.20377313587133,6.2785714285714285,40,2
741,370,501234,2011,Eden Gardens,2,46.26623376623377,Kings XI Punjab,Kolkata Knight Riders,45.71739130434783,"['JH Kallis', 'EJG Morgan', 'G Gambhir', 'MK Tiwary']","['P Kumar', 'BA Bhatt', 'DJ Hussey', 'RJ Harris']",123.92799513109729,120.10050251256281,130.53984575835474,6.624847746650426,8.20377313587133,8.20377313587133,45,2
742,371,501231,2011,Sawai Mansingh Stadi,1,45.04255319148936,Rajasthan Royals,Mumbai Indians,45.39325842696629,"['DJ Jacobs', 'SR Tendulkar', 'AT Rayudu', 'RG Sharma']","['AL Menaria', 'A Singh', 'SR Watson']",123.92799513109729,123.92799513109729,128.13333333333335,8.20377313587133,8.20377313587133,6.9839449541284395,31,2
743,371,501231,2011,Sawai Mansingh Stadi,2,45.04255319148936,Mumbai Indians,Rajasthan Royals,45.214285714285715,"['SR Watson', 'R Dravid', 'J Botha']","['SL Malinga', 'MM Patel', 'AG Murtaza']",128.1733746130031,123.92799513109729,123.92799513109729,6.237113402061857,7.02089552238806,8.20377313587133,18,1
744,372,501228,2011,Dr DY Patil Sports A,1,42.32352941176471,Pune Warriors,Chennai Super Kings,39.0,"['JD Ryder', 'MD Mishra', 'M Manhas', 'MK Pandey', 'Yuvraj Singh']","['KMDN Kulasekara', 'DE Bollinger', 'TG Southee']",123.92799513109729,123.92799513109729,123.92799513109729,8.20377313587133,8.20377313587133,7.636363636363637,37,3
745,372,501228,2011,Dr DY Patil Sports A,2,42.32352941176471,Chennai Super Kings,Pune Warriors,45.3963963963964,"['MEK Hussey', 'M Vijay', 'S Badrinath']","['AC Thomas', 'JE Taylor', 'M Kartik', 'MR Marsh']",115.67635903919088,120.83333333333333,123.92799513109729,8.20377313587133,8.20377313587133,8.20377313587133,28,1
746,373,501227,2011,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Royal Challengers Bangalore,45.63529411764706,"['DA Warner', 'V Sehwag', 'JR Hopes']","['Z Khan', 'S Aravind']",145.03642987249546,153.8793103448276,123.92799513109729,6.650817236255572,7.371040723981901,8.20377313587133,42,1
747,373,501227,2011,Feroz Shah Kotla,2,46.7,Royal Challengers Bangalore,Delhi Daredevils,45.55555555555556,"['CH Gayle', 'TM Dilshan', 'V Kohli']","['AB Dinda', 'IK Pathan', 'M Morkel']",144.13830361966504,123.92799513109729,129.1866028708134,7.087719298245615,6.914405010438413,6.933194154488518,65,1
748,374,501225,2011,Sawai Mansingh Stadi,1,45.04255319148936,Rajasthan Royals,Kochi Tuskers Kerala,45.39325842696629,"['DPMD Jayawardene', 'VVS Laxman', 'PA Patel', 'BJ Hodge']","['A Singh', 'SR Watson', 'J Botha']",123.92799513109729,123.92799513109729,126.25766871165645,8.20377313587133,6.9839449541284395,7.8061224489795915,32,2
749,374,501225,2011,Sawai Mansingh Stadi,2,45.04255319148936,Kochi Tuskers Kerala,Rajasthan Royals,40.857142857142854,"['SR Watson', 'R Dravid']","['RP Singh', 'R Vinay Kumar', 'M Muralitharan']",128.1733746130031,123.92799513109729,123.92799513109729,7.00188679245283,7.246753246753247,8.20377313587133,38,0
750,375,501223,2011,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Kings XI Punjab,45.63529411764706,"['DA Warner', 'V Sehwag']","['P Kumar', 'RJ Harris', 'SJ Srivastava']",145.03642987249546,153.8793103448276,123.92799513109729,6.624847746650426,8.20377313587133,8.20377313587133,70,0
751,375,501223,2011,Feroz Shah Kotla,2,46.7,Kings XI Punjab,Delhi Daredevils,45.71739130434783,"['AC Gilchrist', 'PC Valthaty', 'SE Marsh']","['M Morkel', 'IK Pathan']",123.92799513109729,123.92799513109729,132.40371845949534,6.933194154488518,6.914405010438413,8.20377313587133,46,1
752,376,501221,2011,Wankhede Stadium,1,45.60958904109589,Mumbai Indians,Chennai Super Kings,45.214285714285715,"['R Sathish', 'SR Tendulkar', 'AT Rayudu', 'RG Sharma']","['JA Morkel', 'DE Bollinger', 'Joginder Sharma']",123.92799513109729,123.92799513109729,128.13333333333335,8.236536430834214,8.20377313587133,8.20377313587133,40,2
753,376,501221,2011,Wankhede Stadium,2,45.60958904109589,Chennai Super Kings,Mumbai Indians,45.3963963963964,"['MEK Hussey', 'M Vijay', 'SK Raina', 'S Badrinath']","['MM Patel', 'SL Malinga', 'AN Ahmed', 'Harbhajan Singh']",115.67635903919088,120.83333333333333,154.79338842975207,7.02089552238806,6.237113402061857,7.846153846153847,44,2
754,377,501218,2011,Wankhede Stadium,1,45.60958904109589,Mumbai Indians,Pune Warriors,45.214285714285715,"['JD Ryder', 'TD Paine', 'M Manhas', 'RV Uthappa', 'Yuvraj Singh', 'MD Mishra']","['AG Murtaza', 'SL Malinga', 'AN Ahmed', 'MM Patel']",123.92799513109729,123.92799513109729,123.92799513109729,8.20377313587133,6.237113402061857,7.846153846153847,33,4
755,377,501218,2011,Wankhede Stadium,2,45.60958904109589,Pune Warriors,Mumbai Indians,39.0,"['JEC Franklin', 'SR Tendulkar', 'AT Rayudu']","['AC Thomas', 'SB Wagh', 'M Kartik', 'WD Parnell']",123.92799513109729,123.92799513109729,128.13333333333335,8.20377313587133,8.20377313587133,8.20377313587133,32,1
756,378,501216,2011,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Deccan Chargers,45.63529411764706,"['S Sohal', 'S Dhawan', 'KC Sangakkara']","['AB Dinda', 'IK Pathan', 'M Morkel']",123.92799513109729,132.04066265060243,123.92799513109729,7.087719298245615,6.914405010438413,6.933194154488518,43,1
757,378,501216,2011,Feroz Shah Kotla,2,46.7,Deccan Chargers,Delhi Daredevils,42.8974358974359,"['DA Warner', 'V Sehwag', 'NV Ojha', 'AJ Finch', 'Y Venugopal Rao']","['DW Steyn', 'DT Christian', 'Harmeet Singh']",145.03642987249546,153.8793103448276,107.55467196819086,6.170711297071129,7.917525773195877,8.20377313587133,38,3
758,379,501214,2011,Eden Gardens,1,46.26623376623377,Kolkata Knight Riders,Rajasthan Royals,44.40952380952381,"['SR Watson', 'AG Paunikar', 'FY Fazal', 'AS Raut']","['B Lee', 'Shakib Al Hasan', 'L Balaji', 'Iqbal Abdulla']",128.1733746130031,123.92799513109729,123.92799513109729,8.20377313587133,7.52967032967033,8.20377313587133,36,2
759,379,501214,2011,Eden Gardens,2,46.26623376623377,Rajasthan Royals,Kolkata Knight Riders,45.39325842696629,"['JH Kallis', 'G Gambhir', 'MS Bisla']","['SW Tait', 'SR Watson', 'SK Warne']",123.92799513109729,130.53984575835474,113.26086956521739,8.20377313587133,6.9839449541284395,8.20377313587133,26,1
760,380,501212,2011,Rajiv Gandhi Interna,1,44.06122448979592,Deccan Chargers,Kings XI Punjab,42.8974358974359,"['S Sohal', 'S Dhawan', 'KC Sangakkara']","['P Kumar', 'RJ Harris', 'R McLaren']",123.92799513109729,132.04066265060243,123.92799513109729,6.624847746650426,8.20377313587133,8.20377313587133,48,1
761,380,501212,2011,Rajiv Gandhi Interna,2,44.06122448979592,Kings XI Punjab,Deccan Chargers,45.71739130434783,"['AC Gilchrist', 'PC Valthaty']","['DW Steyn', 'I Sharma', 'MS Gony']",123.92799513109729,123.92799513109729,123.92799513109729,6.170711297071129,7.03574144486692,8.578217821782179,62,0
762,381,501210,2011,Wankhede Stadium,1,45.60958904109589,Mumbai Indians,Kochi Tuskers Kerala,45.214285714285715,"['DJ Jacobs', 'SR Tendulkar']","['RP Singh', 'R Vinay Kumar', 'NLTC Perera']",123.92799513109729,123.92799513109729,123.92799513109729,7.00188679245283,7.246753246753247,7.351648351648352,44,0
763,381,501210,2011,Wankhede Stadium,2,45.60958904109589,Kochi Tuskers Kerala,Mumbai Indians,40.857142857142854,"['BB McCullum', 'DPMD Jayawardene']","['SL Malinga', 'MM Patel', 'AG Murtaza', 'KA Pollard']",136.61971830985914,123.92799513109729,123.92799513109729,6.237113402061857,7.02089552238806,8.20377313587133,50,0
764,382,501208,2011,Rajiv Gandhi Interna,1,44.06122448979592,Deccan Chargers,Royal Challengers Bangalore,42.8974358974359,"['S Sohal', 'S Dhawan', 'KC Sangakkara']","['Z Khan', 'JJ van der Wath', 'S Aravind', 'DL Vettori']",123.92799513109729,132.04066265060243,123.92799513109729,6.650817236255572,8.20377313587133,7.371040723981901,41,1
765,382,501208,2011,Rajiv Gandhi Interna,2,44.06122448979592,Royal Challengers Bangalore,Deccan Chargers,45.55555555555556,"['MA Agarwal', 'TM Dilshan', 'Z Khan', 'V Kohli', 'AB de Villiers']","['DW Steyn', 'I Sharma', 'MS Gony']",128.57142857142858,123.92799513109729,123.92799513109729,6.170711297071129,7.03574144486692,8.578217821782179,28,3
766,383,501206,2011,Punjab Cricket Assoc,1,47.099999999999994,Kings XI Punjab,Chennai Super Kings,45.71739130434783,"['S Anirudha', 'SK Raina', 'S Badrinath', 'M Vijay']","['P Kumar', 'RJ Harris', 'R McLaren']",123.92799513109729,154.79338842975207,123.92799513109729,6.624847746650426,8.20377313587133,8.20377313587133,31,2
767,383,501206,2011,Punjab Cricket Assoc,2,47.099999999999994,Chennai Super Kings,Kings XI Punjab,45.3963963963964,"['PC Valthaty', 'AC Gilchrist']","['R Ashwin', 'TG Southee', 'JA Morkel']",123.92799513109729,123.92799513109729,123.92799513109729,6.529898804047838,7.636363636363637,8.236536430834214,65,1
768,384,501205,2011,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Mumbai Indians,45.55555555555556,"['MA Agarwal', 'V Kohli', 'TM Dilshan', 'AB de Villiers']","['SL Malinga', 'MM Patel', 'KA Pollard', 'AG Murtaza']",128.57142857142858,129.1866028708134,123.92799513109729,6.237113402061857,7.02089552238806,8.20377313587133,24,2
769,384,501205,2011,M Chinnaswamy Stadiu,2,44.65384615384616,Mumbai Indians,Royal Challengers Bangalore,45.214285714285715,"['DJ Jacobs', 'SR Tendulkar', 'AT Rayudu']","['Z Khan', 'DL Vettori', 'DP Nannes', 'A Mithun']",123.92799513109729,123.92799513109729,128.13333333333335,6.650817236255572,8.20377313587133,8.20377313587133,40,1
770,385,501202,2011,Dr DY Patil Sports A,1,42.32352941176471,Pune Warriors,Kings XI Punjab,39.0,"['AC Gilchrist', 'SE Marsh', 'PC Valthaty', 'KD Karthik', 'AM Nayar', 'Sunny Singh']","['AC Thomas', 'SB Wagh', 'WD Parnell', 'M Kartik']",123.92799513109729,132.40371845949534,123.92799513109729,8.20377313587133,8.20377313587133,8.20377313587133,36,5
771,385,501202,2011,Dr DY Patil Sports A,2,42.32352941176471,Kings XI Punjab,Pune Warriors,45.71739130434783,"['GC Smith', 'M Manhas', 'JD Ryder']","['P Kumar', 'NJ Rimmington', 'R McLaren', 'PP Chawla']",123.92799513109729,123.92799513109729,123.92799513109729,6.624847746650426,8.20377313587133,8.20377313587133,44,1
772,386,501200,2011,Nehru Stadium,1,39.8,Kochi Tuskers Kerala,Royal Challengers Bangalore,40.857142857142854,"['BB McCullum', 'VVS Laxman']","['Z Khan', 'DP Nannes', 'DL Vettori', 'TM Dilshan', 'A Mithun']",136.61971830985914,123.92799513109729,123.92799513109729,6.650817236255572,8.20377313587133,8.20377313587133,61,0
773,386,501200,2011,Nehru Stadium,2,39.8,Royal Challengers Bangalore,Kochi Tuskers Kerala,45.55555555555556,"['MA Agarwal', 'TM Dilshan', 'V Kohli', 'AB de Villiers']","['RP Singh', 'S Sreesanth', 'RA Jadeja', 'R Vinay Kumar']",128.57142857142858,123.92799513109729,129.1866028708134,7.00188679245283,8.20377313587133,8.266666666666666,48,2
774,387,501198,2011,MA Chidambaram Stadi,1,47.11458333333333,Chennai Super Kings,Kolkata Knight Riders,45.3963963963964,"['S Anirudha', 'M Vijay', 'SK Raina']","['Iqbal Abdulla', 'YK Pathan', 'L Balaji', 'JH Kallis']",123.92799513109729,120.83333333333333,154.79338842975207,6.2785714285714285,6.554347826086957,8.20377313587133,45,1
775,387,501198,2011,MA Chidambaram Stadi,2,47.11458333333333,Kolkata Knight Riders,Chennai Super Kings,44.40952380952381,"['MS Bisla', 'JH Kallis']","['JA Morkel', 'TG Southee', 'R Ashwin', 'S Randiv']",113.26086956521739,123.92799513109729,123.92799513109729,8.236536430834214,7.636363636363637,6.529898804047838,52,0
776,388,419164,2009/10,Dr DY Patil Sports A,1,42.32352941176471,Royal Challengers Bangalore,Deccan Chargers,45.55555555555556,"['AC Gilchrist', 'Anirudh Singh', 'MD Mishra', 'RG Sharma', 'A Symonds']","['A Kumble', 'P Kumar', 'DW Steyn']",123.92799513109729,123.92799513109729,123.92799513109729,8.20377313587133,6.624847746650426,6.170711297071129,27,3
777,388,419164,2009/10,Dr DY Patil Sports A,2,42.32352941176471,Deccan Chargers,Royal Challengers Bangalore,42.8974358974359,"['JH Kallis', 'R Dravid']","['RJ Harris', 'A Symonds', 'PP Ojha']",123.92799513109729,123.92799513109729,123.92799513109729,8.20377313587133,8.20377313587133,8.20377313587133,33,0
778,389,419162,2009/10,Dr DY Patil Sports A,1,42.32352941176471,Royal Challengers Bangalore,Mumbai Indians,45.55555555555556,"['S Dhawan', 'SR Tendulkar', 'AM Nayar', 'AT Rayudu']","['P Kumar', 'DW Steyn', 'R Vinay Kumar']",132.04066265060243,123.92799513109729,123.92799513109729,6.624847746650426,6.170711297071129,7.246753246753247,54,2
779,389,419162,2009/10,Dr DY Patil Sports A,2,42.32352941176471,Mumbai Indians,Royal Challengers Bangalore,45.214285714285715,"['JH Kallis', 'R Dravid', 'KP Pietersen']","['Z Khan', 'CRD Fernando', 'SL Malinga']",123.92799513109729,123.92799513109729,156.14617940199335,6.650817236255572,8.20377313587133,6.237113402061857,44,1
780,390,419160,2009/10,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Deccan Chargers,45.63529411764706,"['AC Gilchrist', 'MD Mishra', 'TL Suman', 'RG Sharma']","['DP Nannes', 'A Nehra', 'UT Yadav', 'A Mishra']",123.92799513109729,123.92799513109729,123.92799513109729,8.20377313587133,7.358090185676393,7.486404833836858,38,2
781,390,419160,2009/10,Feroz Shah Kotla,2,46.7,Deccan Chargers,Delhi Daredevils,42.8974358974359,"['DA Warner', 'V Sehwag', 'TM Dilshan', 'G Gambhir', 'M Manhas']","['WPUJC Vaas', 'MR Marsh', 'Harmeet Singh', 'A Symonds']",145.03642987249546,153.8793103448276,123.92799513109729,8.20377313587133,8.928571428571429,8.20377313587133,39,3
782,391,419158,2009/10,Eden Gardens,1,46.26623376623377,Kolkata Knight Riders,Rajasthan Royals,44.40952380952381,"['SR Watson', 'NV Ojha']","['SE Bond', 'AB Dinda', 'M Kartik', 'JD Unadkat']",128.1733746130031,107.55467196819086,123.92799513109729,8.20377313587133,7.087719298245615,8.20377313587133,46,0
783,391,419158,2009/10,Eden Gardens,2,46.26623376623377,Rajasthan Royals,Kolkata Knight Riders,45.39325842696629,"['SC Ganguly', 'BB McCullum', 'CH Gayle', 'CA Pujara']","['YK Pathan', 'SR Watson', 'Kamran Khan']",123.92799513109729,136.61971830985914,144.13830361966504,6.554347826086957,6.9839449541284395,8.20377313587133,42,2
784,392,419156,2009/10,Himachal Pradesh Cri,1,40.55555555555556,Kings XI Punjab,Deccan Chargers,45.71739130434783,"['DPMD Jayawardene', 'SE Marsh', 'KC Sangakkara']","['RJ Harris', 'RP Singh', 'MR Marsh']",123.92799513109729,132.40371845949534,123.92799513109729,8.20377313587133,7.00188679245283,8.928571428571429,43,1
785,392,419156,2009/10,Himachal Pradesh Cri,2,40.55555555555556,Deccan Chargers,Kings XI Punjab,42.8974358974359,"['AC Gilchrist', 'MD Mishra', 'TL Suman']","['VS Malik', 'IK Pathan', 'SJ Srivastava', 'J Theron']",123.92799513109729,123.92799513109729,123.92799513109729,8.20377313587133,6.914405010438413,8.20377313587133,45,1
786,393,419154,2009/10,Sawai Mansingh Stadi,1,45.04255319148936,Rajasthan Royals,Royal Challengers Bangalore,45.39325842696629,"['MJ Lumb', 'NV Ojha', 'AG Paunikar', 'SR Watson', 'AA Jhunjhunwala']","['A Kumble', 'DW Steyn', 'R Vinay Kumar', 'Pankaj Singh']",123.92799513109729,107.55467196819086,123.92799513109729,8.20377313587133,6.170711297071129,7.246753246753247,30,3
787,393,419154,2009/10,Sawai Mansingh Stadi,2,45.04255319148936,Royal Challengers Bangalore,Rajasthan Royals,45.55555555555556,"['MK Pandey', 'JH Kallis', 'KP Pietersen', 'RV Uthappa']","['SR Watson', 'Kamran Khan', 'SK Trivedi', 'AC Voges']",132.86290322580646,123.92799513109729,156.14617940199335,6.9839449541284395,8.20377313587133,8.20377313587133,59,2
788,394,419152,2009/10,Brabourne Stadium,1,51.349999999999994,Mumbai Indians,Delhi Daredevils,45.214285714285715,"['C Madan', 'SR Tendulkar', 'SS Tiwary']","['A Nehra', 'PJ Sangwan', 'A Mishra', 'AB McDonald']",123.92799513109729,123.92799513109729,138.95348837209303,7.358090185676393,8.248021108179419,7.300699300699302,44,1
789,394,419152,2009/10,Brabourne Stadium,2,51.349999999999994,Delhi Daredevils,Mumbai Indians,45.63529411764706,"['DA Warner', 'V Sehwag', 'G Gambhir']","['Z Khan', 'CRD Fernando', 'Harbhajan Singh', 'DJ Bravo']",145.03642987249546,153.8793103448276,130.53984575835474,6.650817236255572,8.20377313587133,7.065989847715736,69,1
790,395,419150,2009/10,Sawai Mansingh Stadi,1,45.04255319148936,Rajasthan Royals,Mumbai Indians,45.39325842696629,"['ST Jayasuriya', 'SR Tendulkar', 'AT Rayudu', 'SS Tiwary', 'JP Duminy']","['YK Pathan', 'SR Watson', 'AP Dole', 'AA Jhunjhunwala']",123.92799513109729,123.92799513109729,128.13333333333335,6.554347826086957,6.9839449541284395,8.20377313587133,47,3
791,395,419150,2009/10,Sawai Mansingh Stadi,2,45.04255319148936,Mumbai Indians,Rajasthan Royals,45.214285714285715,"['MJ Lumb', 'NV Ojha', 'FY Fazal', 'SR Watson', 'AA Jhunjhunwala']","['Z Khan', 'DS Kulkarni', 'SL Malinga']",123.92799513109729,107.55467196819086,123.92799513109729,6.650817236255572,7.419540229885058,6.237113402061857,34,3
792,396,419148,2009/10,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Kolkata Knight Riders,45.55555555555556,"['SC Ganguly', 'CH Gayle', 'BB McCullum']","['P Kumar', 'DW Steyn', 'JH Kallis']",123.92799513109729,144.13830361966504,136.61971830985914,6.624847746650426,6.170711297071129,8.20377313587133,61,1
793,396,419148,2009/10,M Chinnaswamy Stadiu,2,44.65384615384616,Kolkata Knight Riders,Royal Challengers Bangalore,44.40952380952381,"['S Sriram', 'JH Kallis', 'R Dravid']","['AB Dinda', 'I Sharma', 'AB Agarkar']",123.92799513109729,123.92799513109729,123.92799513109729,7.087719298245615,7.03574144486692,8.20377313587133,48,1
794,397,419146,2009/10,Punjab Cricket Assoc,1,47.099999999999994,Kings XI Punjab,Mumbai Indians,45.71739130434783,"['S Dhawan', 'SR Tendulkar', 'AT Rayudu']","['B Lee', 'IK Pathan', 'L Ablish', 'PP Chawla']",132.04066265060243,123.92799513109729,128.13333333333335,8.20377313587133,6.914405010438413,8.20377313587133,51,2
795,397,419146,2009/10,Punjab Cricket Assoc,2,47.099999999999994,Mumbai Indians,Kings XI Punjab,45.214285714285715,"['AB Barath', 'DPMD Jayawardene', 'KC Sangakkara']","['R McLaren', 'Z Khan', 'SL Malinga', 'Harbhajan Singh']",123.92799513109729,123.92799513109729,123.92799513109729,8.20377313587133,6.650817236255572,6.237113402061857,56,1
796,398,419144,2009/10,Eden Gardens,1,46.26623376623377,Kolkata Knight Riders,Delhi Daredevils,44.40952380952381,"['SC Ganguly', 'CH Gayle']","['MF Maharoof', 'DL Vettori', 'PJ Sangwan', 'A Mishra']",123.92799513109729,144.13830361966504,123.92799513109729,8.20377313587133,8.20377313587133,8.248021108179419,50,0
797,398,419144,2009/10,Eden Gardens,2,46.26623376623377,Delhi Daredevils,Kolkata Knight Riders,45.63529411764706,"['DA Warner', 'G Gambhir', 'V Sehwag']","['AB Dinda', 'AB Agarkar', 'AD Mathews', 'BAW Mendis']",145.03642987249546,130.53984575835474,153.8793103448276,7.087719298245615,8.20377313587133,8.604651162790699,44,1
798,399,419142,2009/10,MA Chidambaram Stadi,1,47.11458333333333,Chennai Super Kings,Mumbai Indians,45.3963963963964,"['M Vijay', 'ML Hayden', 'SK Raina']","['R McLaren', 'Harbhajan Singh', 'SL Malinga']",120.83333333333333,123.92799513109729,154.79338842975207,8.20377313587133,7.065989847715736,6.237113402061857,42,1
799,399,419142,2009/10,MA Chidambaram Stadi,2,47.11458333333333,Mumbai Indians,Chennai Super Kings,45.214285714285715,"['S Dhawan', 'SR Tendulkar']","['S Tyagi', 'DE Bollinger', 'R Ashwin']",132.04066265060243,123.92799513109729,123.92799513109729,8.20377313587133,8.20377313587133,6.529898804047838,46,0
800,400,419139,2009/10,Eden Gardens,1,46.26623376623377,Kolkata Knight Riders,Kings XI Punjab,44.40952380952381,"['SC Ganguly', 'CH Gayle']","['IK Pathan', 'RR Powar', 'SJ Srivastava', 'J Theron']",123.92799513109729,144.13830361966504,123.92799513109729,6.914405010438413,8.20377313587133,8.20377313587133,53,0
801,400,419139,2009/10,Eden Gardens,2,46.26623376623377,Kings XI Punjab,Kolkata Knight Riders,45.71739130434783,"['MS Bisla', 'DPMD Jayawardene', 'KC Sangakkara']","['SE Bond', 'JD Unadkat', 'M Kartik', 'CH Gayle']",113.26086956521739,123.92799513109729,123.92799513109729,8.20377313587133,7.449720670391061,8.20377313587133,69,1
802,401,419138,2009/10,Brabourne Stadium,1,51.349999999999994,Mumbai Indians,Deccan Chargers,45.214285714285715,"['S Dhawan', 'SR Tendulkar']","['RG Sharma', 'RJ Harris', 'A Symonds', 'Jaskaran Singh']",132.04066265060243,123.92799513109729,123.92799513109729,8.20377313587133,8.20377313587133,8.20377313587133,53,0
803,401,419138,2009/10,Brabourne Stadium,2,51.349999999999994,Deccan Chargers,Mumbai Indians,42.8974358974359,"['HH Gibbs', 'AC Gilchrist', 'VVS Laxman', 'A Symonds']","['Harbhajan Singh', 'SL Malinga', 'Z Khan', 'DJ Bravo']",123.92799513109729,123.92799513109729,123.92799513109729,7.065989847715736,6.237113402061857,6.650817236255572,40,2
804,402,419136,2009/10,Punjab Cricket Assoc,1,47.099999999999994,Kings XI Punjab,Royal Challengers Bangalore,45.71739130434783,"['SE Marsh', 'MS Bisla', 'KC Sangakkara']","['P Kumar', 'R Vinay Kumar', 'DW Steyn', 'JH Kallis']",132.40371845949534,113.26086956521739,123.92799513109729,6.624847746650426,7.246753246753247,6.170711297071129,41,1
805,402,419136,2009/10,Punjab Cricket Assoc,2,47.099999999999994,Royal Challengers Bangalore,Kings XI Punjab,45.55555555555556,"['MK Pandey', 'JH Kallis', 'KP Pietersen']","['B Lee', 'S Sreesanth', 'SJ Srivastava', 'PP Chawla']",132.86290322580646,123.92799513109729,156.14617940199335,8.20377313587133,8.20377313587133,8.20377313587133,51,1
806,403,419134,2009/10,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Rajasthan Royals,45.63529411764706,"['DA Warner', 'V Sehwag', 'G Gambhir', 'PD Collingwood', 'KM Jadhav']","['YK Pathan', 'S Narwal', 'AC Voges', 'SW Tait']",145.03642987249546,153.8793103448276,130.53984575835474,6.554347826086957,8.20377313587133,8.20377313587133,52,3
807,403,419134,2009/10,Feroz Shah Kotla,2,46.7,Rajasthan Royals,Delhi Daredevils,45.39325842696629,"['MJ Lumb', 'NV Ojha', 'FY Fazal', 'AA Jhunjhunwala', 'AC Voges', 'YK Pathan']","['MF Maharoof', 'AB McDonald', 'A Mishra', 'UT Yadav']",123.92799513109729,107.55467196819086,123.92799513109729,8.20377313587133,8.20377313587133,7.300699300699302,39,4
808,404,419132,2009/10,Brabourne Stadium,1,51.349999999999994,Mumbai Indians,Kings XI Punjab,45.214285714285715,"['RS Bopara', 'SE Marsh', 'MS Bisla', 'DPMD Jayawardene']","['R McLaren', 'Z Khan', 'SL Malinga', 'Harbhajan Singh']",123.92799513109729,132.40371845949534,113.26086956521739,8.20377313587133,6.650817236255572,6.237113402061857,48,2
809,404,419132,2009/10,Brabourne Stadium,2,51.349999999999994,Kings XI Punjab,Mumbai Indians,45.71739130434783,"['S Dhawan', 'SR Tendulkar', 'KA Pollard']","['B Lee', 'SJ Srivastava', 'IK Pathan', 'VS Malik', 'PP Chawla']",132.04066265060243,123.92799513109729,151.85185185185185,8.20377313587133,8.20377313587133,6.914405010438413,45,1
810,405,419130,2009/10,Dr DY Patil Sports A,1,42.32352941176471,Deccan Chargers,Mumbai Indians,42.8974358974359,"['S Dhawan', 'SR Tendulkar', 'DJ Bravo']","['KAJ Roach', 'Jaskaran Singh', 'PP Ojha', 'RP Singh']",132.04066265060243,123.92799513109729,128.44827586206898,8.20377313587133,8.20377313587133,8.20377313587133,52,1
811,405,419130,2009/10,Dr DY Patil Sports A,2,42.32352941176471,Mumbai Indians,Deccan Chargers,45.214285714285715,"['AC Gilchrist', 'HH Gibbs', 'MD Mishra', 'A Symonds']","['Harbhajan Singh', 'R McLaren', 'Z Khan', 'SL Malinga']",123.92799513109729,123.92799513109729,123.92799513109729,7.065989847715736,8.20377313587133,6.650817236255572,50,4
